Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole,Note
"OA","S?ries temporelles annuelles","238","?thiopie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","19403.087","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","238","?thiopie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","109224.414","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","238","?thiopie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","85207.113","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","238","?thiopie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","22327.769","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","185","F?d?ration de Russie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","144985.057","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","185","F?d?ration de Russie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","37338.513","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","185","F?d?ration de Russie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","106549.491","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","185","F?d?ration de Russie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","145734.038","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","185","F?d?ration de Russie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","36807.854","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","185","F?d?ration de Russie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","107156.855","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","66","Fidji","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","868.627","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","66","Fidji","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","403.912","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","66","Fidji","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","488.237","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","66","Fidji","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","883.483","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","66","Fidji","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","399.125","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","66","Fidji","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","513.116","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","67","Finlande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5481.122","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","67","Finlande","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","809.95","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","67","Finlande","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","4672.016","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","67","Finlande","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","5522.576","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","67","Finlande","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","810.217","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","67","Finlande","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","4732.3","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","68","France","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","64453.2","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","68","France","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","13113.96","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","68","France","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","51343.241","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","68","France","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","64990.511","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","68","France","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","12756.906","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","68","France","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","52476.365","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","74","Gabon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1947.686","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","74","Gabon","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","229.341","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","74","Gabon","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1700.834","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","74","Gabon","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2119.275","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","74","Gabon","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","219.785","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","74","Gabon","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1847.776","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","75","Gambie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2085.86","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","75","Gambie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","806.309","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","75","Gambie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1171.281","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","75","Gambie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2280.094","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","75","Gambie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","838.035","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","75","Gambie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1325.73","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","73","G?orgie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4024.183","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","73","G?orgie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1681.437","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","73","G?orgie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2270.087","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","73","G?orgie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4002.942","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","73","G?orgie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1616.295","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","73","G?orgie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2290.836","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","81","Ghana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","27849.205","X","Sources internationales s?res",""
